mlb_rank,name,mlbid,PA_bp,PA_br,PA_fg,PA_agg_max,PA_agg_mean,PA_agg_median,PA_agg_min,PA_agg_std,baserun_raa_bp,baserun_raa_br,baserun_raa_fg,baserun_raa_agg_max,baserun_raa_agg_mean,baserun_raa_agg_median,baserun_raa_agg_min,baserun_raa_agg_std,baserun_waa_bp,baserun_waa_br,baserun_waa_fg,baserun_waa_agg_max,baserun_waa_agg_mean,baserun_waa_agg_median,baserun_waa_agg_min,baserun_waa_agg_std,bat_plus_bp,bat_plus_br,bat_plus_fg,bat_plus_agg_max,bat_plus_agg_mean,bat_plus_agg_median,bat_plus_agg_min,bat_plus_agg_std,bat_plus_sd_bp,bat_raa_bp,bat_raa_br,bat_raa_fg,bat_raa_agg_max,bat_raa_agg_mean,bat_raa_agg_median,bat_raa_agg_min,bat_raa_agg_std,bat_waa_bp,bat_waa_br,bat_waa_fg,bat_waa_agg_max,bat_waa_agg_mean,bat_waa_agg_median,bat_waa_agg_min,bat_waa_agg_std,field_raa_bp,field_raa_br,field_raa_fg,field_raa_agg_max,field_raa_agg_mean,field_raa_agg_median,field_raa_agg_min,field_raa_agg_std,field_waa_bp,field_waa_br,field_waa_fg,field_waa_agg_max,field_waa_agg_mean,field_waa_agg_median,field_waa_agg_min,field_waa_agg_std,league_name_br,name_x,name_y,pLI_fg,position_fg,position_primary_fg,positional_raa_br,positional_raa_fg,positional_waa_br,positional_waa_fg,raa_br,raa_noposadjust_bp,raa_noposadjust_br,raa_noposadjust_fg,raa_noposadjust_agg_max,raa_noposadjust_agg_mean,raa_noposadjust_agg_median,raa_noposadjust_agg_min,raa_noposadjust_agg_std,rar_bp,rar_br,rar_fg,rar_agg_max,rar_agg_mean,rar_agg_median,rar_agg_min,rar_agg_std,re24_fg,replacement_runs_br,replacement_runs_fg,replacement_runs_positional_bp,replacement_runs_positional_br,replacement_runs_positional_fg,replacement_runs_positional_agg_max,replacement_runs_positional_agg_mean,replacement_runs_positional_agg_median,replacement_runs_positional_agg_min,replacement_runs_positional_agg_std,replacement_wins_br,replacement_wins_fg,replacement_wins_positional_bp,replacement_wins_positional_br,replacement_wins_positional_fg,replacement_wins_positional_agg_max,replacement_wins_positional_agg_mean,replacement_wins_positional_agg_median,replacement_wins_positional_agg_min,replacement_wins_positional_agg_std,rewaa_fg,runs_per_win_bp,runs_per_win_br,runs_per_win_fg,runs_per_win_agg_max,runs_per_win_agg_mean,runs_per_win_agg_median,runs_per_win_agg_min,runs_per_win_agg_std,team_code_br,team_code_fg,waa_br,war_bp,war_br,war_fg,war_agg_max,war_agg_mean,war_agg_median,war_agg_min,war_agg_std,war_component_sum_bp,war_component_sum_br,war_component_sum_fg,war_component_sum_agg_max,war_component_sum_agg_mean,war_component_sum_agg_median,war_component_sum_agg_min,war_component_sum_agg_std,wpa_fg,wpali_fg
354,Brooks Baldwin,681460,121.0,121.0,121.0,121.0,121.0,121.0,121.0,0.0,0.08936368,2.16,1.2766466233879328,2.16,1.1753367677959776,1.2766466233879328,0.08936368,0.8483637024907941,0.009182043640065135,0.2262857142857143,0.13117437653518488,0.2262857142857143,0.12221404482032144,0.13117437653518488,0.009182043640065135,0.08885837649609975,84.5499594822403,60.7746498885,57.635282352961134,84.5499594822403,67.65329724123382,60.7746498885,57.635282352961134,12.016289036020774,18.2266915123444,-2.2022,-5.54,-5.9454121609056925,-2.2022,-4.562537386968564,-5.54,-5.9454121609056925,1.6771969056124065,-0.22627421458193575,-0.5803809523809524,-0.6108861443442112,-0.22627421458193575,-0.47251377043569986,-0.5803809523809524,-0.6108861443442112,0.17456246414864995,0.0,0.0,0.2552337646484375,0.2552337646484375,0.08507792154947917,0.0,0.0,0.12031835051378764,0.0,0.0,0.026225056593686177,0.026225056593686177,0.008741685531228725,0.0,0.0,0.012362610236264318,AL,Brooks Baldwin,Brooks Baldwin,0.9952793717384338,2B/SS,2B,1.32,1.0909042595885694,0.1382857142857143,0.11208950346130739,-2.1,-2.11283632,-3.38,-4.413531772869322,-2.11283632,-3.302122697623107,-3.38,-4.413531772869322,0.9408678785683355,2.433109760284424,2.1,0.3540109781709875,2.433109760284424,1.6290402461518039,2.1,0.3540109781709875,0.9117804025659391,-4.761999607086182,4.13,3.67663849145174,4.545946080284423,5.45,4.76754275104031,5.45,4.9211629437749105,4.76754275104031,4.545946080284423,0.38473172051022486,0.4326666666666667,0.3777715407115401,0.46709217094187055,0.570952380952381,0.48986104417284754,0.570952380952381,0.5093018653556997,0.48986104417284754,0.46709217094187055,0.04457349699881129,-0.4708441495895386,9.732439041137695,9.545454545454545,9.732439041137718,9.732439041137718,9.670110875909986,9.732439041137695,9.545454545454545,0.08814533658287366,CHW,CHW,-0.22,0.25,0.18,0.0363743329575074,0.25,0.1554581109858358,0.18,0.0363743329575074,0.08892209939838781,0.24999999999999994,0.21685714285714286,0.036374332957507416,0.24999999999999994,0.16774382527155007,0.21685714285714286,0.036374332957507416,0.09387250175294481,-0.6335901021957397,-0.6663691401481628
355,Adrian Del Castillo,680728,73.0,73.0,73.0,73.0,73.0,73.0,73.0,0.0,-0.0357892,-0.79,-0.6468682624399662,-0.0357892,-0.49088582081332205,-0.6468682624399662,-0.79,0.32706408574978807,-0.0036773104715810624,-0.08558333333333334,-0.06646517483497633,-0.0036773104715810624,-0.05190860621329691,-0.06646517483497633,-0.08558333333333334,0.03498637270696233,84.1811385481325,116.6770013171,118.34217723877998,118.34217723877998,106.4001057013375,116.6770013171,84.1811385481325,15.725882672183833,31.7252147681343,-1.3603,1.3,1.6020263323308062,1.6020263323308062,0.5139087774436021,1.3,-1.3603,1.3309893268894086,-0.13976969126137828,0.14083333333333334,0.1646068704421635,0.1646068704421635,0.05522350417137286,0.14083333333333334,-0.13976969126137828,0.13822217614037804,-0.71,-3.0,-1.8759528696537016,-0.71,-1.8619842898845673,-1.8759528696537016,-3.0,0.934940761373174,-0.07295190825228152,-0.325,-0.1927525938487058,-0.07295190825228152,-0.19690150070032908,-0.1927525938487058,-0.325,0.10294001557367982,NL,Adrian Del Castillo,Adrian Del Castillo,1.0901288986206057,C,C,1.25,1.5227161971852183,0.13541666666666669,0.15645782015678747,-1.2,-2.1060892,-2.49,-0.9207947997628616,-0.9207947997628616,-1.8389613332542873,-2.1060892,-2.49,0.6678918140971166,0.6812707328796387,1.3,2.820058669124646,2.820058669124646,1.600443134001428,1.3,0.6812707328796387,0.8986297037279387,3.011000156402588,2.49,2.2181372717022896,2.787359932879639,3.74,3.740853468887508,3.740853468887508,3.422737800589049,3.74,2.787359932879639,0.44928013397990574,0.26975000000000005,0.22791175596646696,0.28639890998524087,0.40516666666666673,0.3843695761232544,0.40516666666666673,0.358645050925054,0.3843695761232544,0.28639890998524087,0.051786474452243034,0.3038266599178314,9.732439041137695,9.23076923076923,9.732439041137694,9.732439041137695,9.565215771014872,9.732439041137694,9.23076923076923,0.23648941655207373,ARI,ARI,-0.13,0.07,0.1,0.2897586778817357,0.2897586778817357,0.15325289262724523,0.1,0.07,0.0972980714298723,0.07,0.13541666666666669,0.28975867788173576,0.28975867788173576,0.16505844818280083,0.13541666666666669,0.07,0.09213195440840924,0.8155015110969543,0.0993007197976112
356,Sam Hilliard,656541,110.0,110.0,110.0,110.0,110.0,110.0,110.0,0.0,-0.0001891199999999,1.02,0.3660175455734133,1.02,0.46194280852447117,0.3660175455734133,-0.0001891199999999,0.4219776472719582,-1.9431922378400263e-05,0.10592307692307693,0.03760799775126326,0.10592307692307693,0.047837214250653924,0.03760799775126326,-1.9431922378400263e-05,0.04385150280785445,90.6135368347168,114.6554262275,104.2961249947541,114.6554262275,103.18836268565697,104.2961249947541,90.6135368347168,9.846267123257,28.8144734432075,-1.2163,1.65,0.5654126206279475,1.65,0.3330375402093158,0.5654126206279475,-1.2163,1.181642234632145,-0.12497381127781694,0.17134615384615384,0.05809567552779166,0.17134615384615384,0.03482267269870952,0.05809567552779166,-0.12497381127781694,0.12208632172437027,-0.59,-4.0,-1.6182202100753784,-0.59,-2.0694067366917928,-1.6182202100753784,-4.0,1.4282161277505443,-0.06062200826598042,-0.41538461538461535,-0.16627077788367142,-0.06062200826598042,-0.21409246717808905,-0.16627077788367142,-0.41538461538461535,0.14872639830156043,NL,Sam Hilliard,Sam Hilliard,1.0686604976654053,OF,OF,-1.26,-0.8427140172570944,-0.13084615384615383,-0.08658816291528328,-2.6,-1.8064891199999997,-1.33,-0.6867900438740175,-0.6867900438740175,-1.2744263879580058,-1.33,-1.8064891199999997,0.45880120970189986,1.8491634178161622,1.2,1.8128945674613792,1.8491634178161622,1.6206859950925139,1.8128945674613792,1.2,0.29783819681917717,0.9449997544288636,3.76,3.342398628592491,3.655652537816162,2.5,2.4996846113353968,3.655652537816162,2.88511238305052,2.5,2.4996846113353968,0.5448541838248699,0.3904615384615384,0.3434286733741281,0.3756152514661758,0.25961538461538464,0.2568405104588448,0.3756152514661758,0.29735704884680175,0.25961538461538464,0.2568405104588448,0.05534850006734546,0.0686291307210922,9.732439041137695,9.62962962962963,9.732439041137699,9.732439041137699,9.698169237301675,9.732439041137695,9.62962962962963,0.04846482136476846,COL,COL,-0.27,0.19,0.08,0.1862734058542283,0.19,0.15209113528474277,0.1862734058542283,0.08,0.05099882819545391,0.19000000000000006,0.12150000000000005,0.1862734058542283,0.19000000000000006,0.16592446861807614,0.1862734058542283,0.12150000000000005,0.03144966279607934,0.4130756855010986,0.1066853329539299
357,Griffin Conine,665052,37.0,37.0,37.0,37.0,37.0,37.0,37.0,0.0,-0.00944168,-0.58,0.0554000521078705,0.0554000521078705,-0.17801387596404317,-0.00944168,-0.58,0.28547708080074885,-0.000970124750855495,-0.05509999999999999,0.005692309181049275,0.005692309181049275,-0.016792605189935403,-0.000970124750855495,-0.05509999999999999,0.02722363408663964,83.3595387226826,98.7049320053,101.21495793058762,101.21495793058762,94.42647621952341,98.7049320053,83.3595387226826,7.8923121540580965,30.0334224226196,-0.7253,-0.42,0.0537847146356051,0.0537847146356051,-0.36383842845479825,-0.42,-0.7253,0.32052960313989787,-0.07452397050053491,-0.0399,0.005526334602072968,0.005526334602072968,-0.03629921196615398,-0.0399,-0.07452397050053491,0.03277943555141108,0.0,2.0,1.190372347831726,2.0,1.063457449277242,1.190372347831726,0.0,0.8214136366071688,0.0,0.18999999999999997,0.12230976662686344,0.18999999999999997,0.10410325554228779,0.12230976662686344,0.0,0.07862827220283461,NL,Griffin Conine,Griffin Conine,0.9091783761978148,OF,OF,-0.31,-0.26437864545732737,-0.029449999999999997,-0.02716468547502171,0.7,-0.73474168,1.0,1.2995571145752018,1.2995571145752018,0.5216051448584006,1.0,-0.73474168,0.8967493609223608,0.38929756164550783,2.0,2.159439826008076,2.159439826008076,1.516245795884528,2.0,0.38929756164550783,0.7995267377310177,-1.7680000066757202,1.26,1.1242613568902016,1.1240392416455078,0.95,0.8598827114328742,1.1240392416455078,0.9779739843594607,0.95,0.8598827114328742,0.10964055199971107,0.11969999999999999,0.1155169174076613,0.11549409525139043,0.09024999999999998,0.0883522319326396,0.11549409525139043,0.09803210906134334,0.09024999999999998,0.0883522319326396,0.012371771691648686,-0.1462165564298629,9.732439041137695,10.526315789473685,9.732439041137695,10.526315789473685,9.997064623916359,9.732439041137695,9.732439041137695,0.37423708811646966,MIA,MIA,0.07,0.04,0.19,0.2218806423426253,0.2218806423426253,0.1506268807808751,0.19,0.04,0.07930037369615212,0.04000000000000002,0.18524999999999997,0.22188064234262528,0.22188064234262528,0.14904354744754175,0.18524999999999997,0.04000000000000002,0.07854222821542794,0.0133339241147041,0.0475067496299743
358,Will Brennan,686823,314.0,314.0,314.0,314.0,314.0,314.0,314.0,0.0,-0.12475536,-0.14,-0.2194088166579604,-0.12475536,-0.1613880588859868,-0.14,-0.2194088166579604,0.04149623285317938,-0.012818509262958244,-0.014710144927536233,-0.022544073045877727,-0.012818509262958244,-0.016690909078790735,-0.014710144927536233,-0.022544073045877727,0.004210242882232172,88.2255134339545,91.179135409,92.56151698667814,92.56151698667814,90.65538860987755,91.179135409,88.2255134339545,1.8084919563918926,13.8506602565921,-4.3554,-3.8,-2.708983153014545,-2.708983153014545,-3.6214610510048484,-3.8,-4.3554,0.6839002001952245,-0.4475137200027986,-0.39927536231884053,-0.27834576117703297,-0.27834576117703297,-0.3750449478328907,-0.39927536231884053,-0.4475137200027986,0.07115609279576687,1.67,-6.0,-1.728970289230347,1.67,-2.019656763076782,-1.728970289230347,-6.0,3.13800350218181,0.17159110814269035,-0.6304347826086957,-0.1776502562124689,0.17159110814269035,-0.2121646435594914,-0.1776502562124689,-0.6304347826086957,0.32833399109173755,AL,Will Brennan,Will Brennan,0.8728858232498169,OF,OF,-3.9,-3.2212744364514947,-0.40978260869565214,-0.33098326358229485,-13.8,-2.8101553600000004,-9.940000000000001,-4.657362258902852,-2.8101553600000004,-5.802505872967618,-4.657362258902852,-9.940000000000001,3.021278600224213,6.812707328796386,-3.1,1.6623921171733098,6.812707328796386,1.7916998153232317,1.6623921171733098,-3.1,4.047878621961058,-1.2420001029968262,10.73,9.541028812527657,9.622862688796387,6.83,6.319754376076162,9.622862688796387,7.590872354957516,6.83,6.319754376076162,1.4518554075835304,1.127427536231884,0.9803327585406932,0.9887411211230664,0.7176449275362319,0.6493494949583984,0.9887411211230664,0.7852451812058989,0.7176449275362319,0.6493494949583984,0.14656969832319125,-0.1295880526304245,9.732439041137695,9.517241379310345,9.732439041137695,9.732439041137695,9.660706487195245,9.732439041137695,9.517241379310345,0.10144515064907246,CLE,CLE,-1.45,0.7,-0.42,0.1708094045230188,0.7,0.1502698015076729,0.1708094045230188,-0.42,0.4574686921666669,0.7,-0.32677536231884063,0.17080940452301885,0.7,0.18134468073472607,0.17080940452301885,-0.32677536231884063,0.4192454771768678,0.3387017250061035,-0.0505228228867054
359,Luken Baker,663609,28.0,28.0,28.0,28.0,28.0,28.0,28.0,0.0,-0.04041808,0.0,-0.178400419652462,0.0,-0.072939499884154,-0.04041808,-0.178400419652462,0.07637586659194,-0.004152924033652641,0.0,-0.018330494431908352,0.0,-0.007494472821853664,-0.004152924033652641,-0.018330494431908352,0.007847556637047465,94.6386157444545,167.0750452007,156.9838946662178,167.0750452007,139.56585187045744,156.9838946662178,94.6386157444545,32.03435904586004,25.904973523472,-0.1769,1.73,1.909000597625997,1.909000597625997,1.154033532541999,1.73,-0.1769,0.9439450388382998,-0.01817632756313888,0.173,0.19614822035431312,0.19614822035431312,0.11699063093039141,0.173,-0.01817632756313888,0.09604353189287575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NL,Luken Baker,Luken Baker,1.235926628112793,1B/DH,1B,-0.6,-0.6642845980823041,-0.06,-0.06825468880662529,1.1,-0.21731808,1.73,1.730600177973535,1.730600177973535,1.0810940326578449,1.73,-0.21731808,0.9181160423301099,0.38929756164550783,2.1,1.9171079580784105,2.1,1.4688018399079728,1.9171079580784105,0.38929756164550783,0.7669678349795321,2.552000045776367,0.96,0.8507923781871796,0.6066156416455079,0.36,0.18650778010487545,0.6066156416455079,0.38437447391679447,0.36,0.18650778010487545,0.17237215565185532,0.096,0.08741820776795989,0.06232925159679152,0.036,0.019163518961334607,0.06232925159679152,0.03916425685270871,0.036,0.019163518961334607,0.017763811707351796,0.2588426768779754,9.732439041137695,10.0,9.732439041137697,10.0,9.82162602742513,9.732439041137697,9.732439041137695,0.12612944559487327,STL,STL,0.12,0.04,0.21,0.1969812448837394,0.21,0.1489937482945798,0.1969812448837394,0.04,0.07725326259203534,0.04,0.209,0.1969812448837394,0.209,0.14866041496124646,0.1969812448837394,0.04,0.07699102524882956,0.5958439111709595,0.1909093111753463
360,Joey Loperfido,694388,218.0,218.0,218.0,218.0,218.0,218.0,218.0,0.0,-0.01771024,0.45000000000000007,-0.2078107837587595,0.45000000000000007,0.07482632541374686,-0.01771024,-0.2078107837587595,0.27640672780193304,-0.0018197123994449103,0.04278688524590164,-0.021352384831836244,0.04278688524590164,0.006538262671540163,-0.0018197123994449103,-0.021352384831836244,0.026843413866243577,55.7994660543739,84.14814141630092,84.22202587054996,84.22202587054996,74.72321111374158,84.14814141630092,55.7994660543739,13.381142453271124,19.3217024841768,-11.2507,-3.67,-3.989330467083212,-3.67,-6.3033434890277364,-3.989330467083212,-11.2507,3.5007375719788563,-1.1560000481323154,-0.34895081967213115,-0.4099003805953321,-0.34895081967213115,-0.6382837494665928,-0.4099003805953321,-1.1560000481323154,0.3669253663188055,-0.25,4.0,2.0197455286979675,4.0,1.9232485095659893,2.0197455286979675,-0.25,1.7363964132701224,-0.0256872916381273,0.380327868852459,0.20752716972187313,0.380327868852459,0.18738924897873496,0.20752716972187313,-0.0256872916381273,0.16636552031784677,AL,Joey Loperfido,Joey Loperfido,0.8471192730916455,OF,OF,-2.12,-1.404108420945704,-0.20157377049180328,-0.14427097000153077,-1.3,-11.51841024,0.7800000000000001,-2.177395722144004,0.7800000000000001,-4.3052686540480005,-2.177395722144004,-11.51841024,5.241412406249642,-4.379597568511963,6.1,3.0425222299390478,6.1,1.5876415538090278,3.0425222299390478,-4.379597568511963,4.400227239270177,-4.345999956130981,7.45,6.624026373028755,7.138812671488036,5.33,5.219917952083051,7.138812671488036,5.896243541190363,5.33,5.219917952083051,0.8797776412234081,0.7083606557377049,0.6806131890505448,0.7335070521698874,0.5067868852459017,0.536342219049014,0.7335070521698874,0.5922120521549344,0.536342219049014,0.5067868852459017,0.10063659775307901,-0.4492515176534652,9.732439041137695,10.517241379310345,9.732439041137699,10.517241379310345,9.99403982052858,9.732439041137699,9.732439041137695,0.3699593701419584,TOR,Multiple,-0.14,-0.45,0.58,0.3126166233437188,0.58,0.14753887444790623,0.3126166233437188,-0.45,0.4363966066056439,-0.4500000000000002,0.5809508196721311,0.31261662334371876,0.5809508196721311,0.14785581433861658,0.31261662334371876,-0.4500000000000002,0.43671080536488655,-0.6528179049491882,-0.2366719571873545
361,David Dahl,621311,62.0,62.0,62.0,62.0,62.0,62.0,62.0,0.0,0.0140344,0.36,-0.0512705910950899,0.36,0.1075879363016367,0.0140344,-0.0512705910950899,0.18046250375231673,0.001442022903064535,0.03436363636363635,-0.005268010503674986,0.03436363636363635,0.010179216254341967,0.001442022903064535,-0.005268010503674986,0.01731898320912676,77.6844002508348,75.839592635,72.60420931671017,77.6844002508348,75.37606740084833,75.839592635,72.60420931671017,2.0997185071356665,25.5836971242633,-1.6298,-1.5,-2.0322233324350774,-1.5,-1.7206744441450257,-1.6298,-2.0322233324350774,0.22658190917204796,-0.1674605916472795,-0.14318181818181816,-0.20880925365626699,-0.14318181818181816,-0.17315055449512154,-0.1674605916472795,-0.20880925365626699,0.027092702949264195,0.67,2.0,2.133120059967041,2.133120059967041,1.6010400199890136,2.0,0.67,0.6605840227693797,0.06884194159018117,0.19090909090909086,0.21917630831805188,0.21917630831805188,0.15964244693910798,0.19090909090909086,0.06884194159018117,0.06523448844349503,NL,David Dahl,David Dahl,0.893358051776886,OF,OF,-0.79,-0.6452985014766455,-0.0754090909090909,-0.06630388320430844,0.1,-0.9457655999999999,0.86,0.04962613643687376,0.86,-0.01204648785437538,0.04962613643687376,-0.9457655999999999,0.7384894424774883,0.9732439041137696,2.2,1.2882250438032687,2.2,1.487156315972346,1.2882250438032687,0.9732439041137696,0.520200517738825,-2.565000057220459,2.12,1.8838974088430405,1.9190095041137694,1.33,1.238598907366395,1.9190095041137694,1.4958694704933881,1.33,1.238598907366395,0.3015229742190438,0.20236363636363633,0.19356888862905405,0.19717662715403378,0.12695454545454543,0.12726500542474561,0.19717662715403378,0.15046539267777495,0.12726500542474561,0.12695454545454543,0.03303007383249694,-0.2677818536758423,9.732439041137695,10.476190476190478,9.732439041137697,10.476190476190478,9.98035618615529,9.732439041137697,9.732439041137695,0.35060778882869875,PHI,PHI,0.01,0.1,0.21,0.1323640495828555,0.21,0.14745468319428515,0.1323640495828555,0.1,0.04615766759774449,0.09999999999999998,0.20904545454545448,0.13236404958285553,0.20904545454545448,0.14713650137610332,0.13236404958285553,0.09999999999999998,0.0457267010855005,-0.2704939842224121,-0.3277222216129303
362,Tommy Edman,669242,67.0,67.0,67.0,67.0,67.0,67.0,67.0,0.0,0.01117944,0.57,0.7898952811956406,0.7898952811956406,0.4570249070652135,0.57,0.01117944,0.3277927384287987,0.0011486781425237836,0.056999999999999995,0.08116108180661212,0.08116108180661212,0.046436586649711974,0.056999999999999995,0.0011486781425237836,0.03350806332047095,87.1657509874942,74.281344493,70.257497875354,87.1657509874942,77.2348644519494,74.281344493,70.257497875354,7.211782763274004,21.9939530467601,-1.013,-1.7,-2.384230330372403,-1.013,-1.699076776790801,-1.7,-2.384230330372403,0.559802818850306,-0.10408490571769181,-0.16999999999999998,-0.24497767931497855,-0.10408490571769181,-0.1730208616775568,-0.16999999999999998,-0.24497767931497855,0.05755888357117589,0.02,1.0,-1.0197391510009766,1.0,8.694966634114597e-05,0.02,-1.0197391510009766,0.8246752721331104,0.002054983331050184,0.1,-0.10477734786631387,0.1,-0.000907454845087895,0.002054983331050184,-0.10477734786631387,0.0836262422120031,NL,Tommy Edman,Tommy Edman,1.0067561864852903,2B,2B,0.77,0.629683286882937,0.077,0.06469943291926646,0.6,-0.9818205599999998,-0.13,-2.614074200177739,-0.13,-1.2419649200592462,-0.9818205599999998,-2.614074200177739,1.0306672512019077,1.3625414657592774,2.9,0.0514337059388063,2.9,1.4379917238993611,1.3625414657592774,0.0514337059388063,1.164145477451289,1.472999930381775,2.29,2.035824619233608,2.344362025759277,3.06,2.6655079061165448,3.06,2.6899566439586073,2.6655079061165448,2.344362025759277,0.29266902026053687,0.229,0.209179282873333,0.24088124424411783,0.306,0.2738787157925995,0.306,0.2735866533455725,0.2738787157925995,0.24088124424411783,0.02658542286232917,0.1431332230567932,9.732439041137695,10.0,9.732439041137676,10.0,9.821626027425124,9.732439041137695,9.732439041137676,0.1261294455948783,LAD,LAD,0.07,0.14,0.29,0.0052847704179192,0.29,0.14509492347263972,0.14,0.0052847704179192,0.1162903239680421,0.13999999999999999,0.29300000000000004,0.0052847704179191934,0.29300000000000004,0.14609492347263975,0.13999999999999999,0.0052847704179191934,0.11753828993841503,0.1514297723770141,-0.2131946384906768
363,Nick Loftin,679845,171.0,171.0,171.0,171.0,171.0,171.0,171.0,0.0,-0.0635032,0.45,0.1044600503519177,0.45,0.16365228345063923,0.1044600503519177,-0.0635032,0.2137742960023804,-0.006524900873417302,0.04719512195121952,0.010733183111692702,0.04719512195121952,0.017134468063164973,0.010733183111692702,-0.006524900873417302,0.022393340525586832,93.6845521090324,47.5425252362,49.1459536119646,93.6845521090324,63.45767698573233,49.1459536119646,47.5425252362,21.383649991348282,16.1003404435088,-1.2723,-8.79,-10.08588253355058,-1.2723,-6.716060844516861,-8.79,-10.08588253355058,3.885505285408969,-0.13072776460475746,-0.9218780487804878,-1.0363160242688332,-0.13072776460475746,-0.6963072792180262,-0.9218780487804878,-1.0363160242688332,0.4026447177277616,0.65,4.0,1.7426267862319946,4.0,2.130875595410665,1.7426267862319946,0.65,1.3949140602850754,0.06678695825913099,0.41951219512195126,0.17905344989741528,0.41951219512195126,0.2217842010928325,0.17905344989741528,0.06678695825913099,0.14713533680091187,AL,Nick Loftin,Nick Loftin,0.969106376171112,2B/3B,2B,0.25,0.4604287338443101,0.026219512195121954,0.047308668659330005,-4.1,-0.6858032,-4.339999999999999,-8.238795696966667,-0.6858032,-4.4215329656555555,-4.339999999999999,-8.238795696966667,3.0840351957757264,5.6448146438598625,1.8,-2.582456367764939,5.6448146438598625,1.620786092031641,1.8,-2.582456367764939,3.3611590553743422,-7.297699928283691,5.84,5.195910595357418,6.330617843859862,6.09,5.656339329201728,6.330617843859862,6.02565239102053,6.09,5.656339329201728,0.27900817182587556,0.6124878048780488,0.5338754831543273,0.6504657072190436,0.6387073170731707,0.5811841518136572,0.6504657072190436,0.6234523920352906,0.6387073170731707,0.5811841518136572,0.030271196796965417,-0.6961243152618408,9.732439041137695,9.534883720930232,9.732439041137683,9.732439041137695,9.666587267735203,9.732439041137683,9.534883720930232,0.09312847105211526,KCR,KCR,-0.43,0.58,0.12,-0.265345239446068,0.58,0.14488492018464397,0.12,-0.265345239446068,0.3455590522645679,0.5799999999999998,0.1835365853658537,-0.2653452394460679,0.5799999999999998,0.16606378197326188,0.1835365853658537,-0.2653452394460679,0.3453318380990759,-0.769679844379425,-0.7231500744819641
364,Steward Berroa,672642,41.0,41.0,41.0,41.0,41.0,41.0,41.0,0.0,-0.0009496799999999,0.17,0.3139109499752521,0.3139109499752521,0.16098708999175074,0.17,-0.0009496799999999,0.12869920612864644,-9.757882849157666e-05,0.017000000000000005,0.03225408848166357,0.03225408848166357,0.016385503217723998,0.017000000000000005,-9.757882849157666e-05,0.013214658506328265,87.0284193085461,48.093547935,61.38108432830003,87.0284193085461,65.50101719061537,61.38108432830003,48.093547935,16.15985637954196,27.3994587391553,-0.6265,-1.33,-1.8364377555651052,-0.6265,-1.2643125851883685,-1.33,-1.8364377555651052,0.4961340346008376,-0.06437235284514702,-0.13300000000000003,-0.1886924488098752,-0.06437235284514702,-0.12868826721834076,-0.13300000000000003,-0.1886924488098752,0.050844959401794086,0.19,2.0,2.712451934814453,2.712451934814453,1.634150644938151,2.0,0.19,1.061783171151773,0.019522341644976748,0.20000000000000004,0.27870217561592614,0.27870217561592614,0.16607483908696766,0.20000000000000004,0.019522341644976748,0.1084949583822019,AL,Steward Berroa,Steward Berroa,0.9158375263214112,OF,OF,-0.82,-0.46835014084354043,-0.082,-0.04812258662642409,0.0,-0.43744967999999984,0.84,1.1899251292246,1.1899251292246,0.5308251497415334,0.84,-0.43744967999999984,0.6994183337836088,0.8759195137023925,1.4,1.967378113583715,1.967378113583715,1.4144325424287025,1.4,0.8759195137023925,0.44570295977211954,-1.819000005722046,1.4,1.2458031252026558,1.3133691937023924,0.58,0.7774529843591154,1.3133691937023924,0.890274059353836,0.7774529843591154,0.58,0.30984301378832424,0.14,0.12800523280308418,0.13494759002866183,0.058,0.07988264617666009,0.13494759002866183,0.09094341206844064,0.07988264617666009,0.058,0.03237270773753035,-0.1741257309913635,9.732439041137695,9.999999999999998,9.732439041137694,9.999999999999998,9.821626027425129,9.732439041137695,9.732439041137694,0.12612944559487327,TOR,TOR,0.0,0.09,0.14,0.2021464614643745,0.2021464614643745,0.14404882048812484,0.14,0.09,0.04587302704388788,0.08999999999999998,0.14200000000000002,0.2021464614643746,0.2021464614643746,0.14471548715479152,0.14200000000000002,0.08999999999999998,0.04582384828602528,-0.0330760143697261,-0.1230439096689224
